,,osmid,name,highway,maxspeed,oneway,length,geometry,hour_of_day,speed_kph_mean,speed_kph_stddev,est_width
27785364,27785385,71282501,Hauptstraße,primary,30,True,118.897,"LINESTRING (13.3569835 52.4869202, 13.3568884 52.4868078, 13.3568592 52.4867733, 13.3567313 52.4865641, 13.3565251 52.4863747, 13.3564265 52.4862992, 13.3563227 52.4862267, 13.3561963 52.4861663, 13.3561332 52.4861361, 13.3559857 52.4860656)",9,27.515,11.71,
27785365,27785364,25205087,Kaiser-Wilhelm-Platz,secondary,50,False,12.562,"LINESTRING (13.3571411 52.4868606, 13.3569835 52.4869202)",9,22.599,6.245,
27785385,27785387,34625336,Akazienstraße,residential,50,True,12.785,"LINESTRING (13.3559857 52.4860656, 13.356043 52.4860128, 13.3560936 52.4859713)",9,19.774,7.989,
27785371,27785374,8007721,Feurigstraße,residential,50,True,17.4,"LINESTRING (13.3604723 52.4864371, 13.3604087 52.4864229, 13.3603663 52.4864028, 13.3603334 52.4863742, 13.3602886 52.4863352)",8,7.063,6.303,
27785378,27785374,103844041,Feurigstraße,residential,30,False,126.16999999999999,"LINESTRING (13.3587658 52.4857809, 13.3589092 52.4858109, 13.3589596 52.4858215, 13.3599056 52.4860196, 13.3600577 52.486084, 13.3601817 52.4862189, 13.3602143 52.4862544, 13.3602886 52.4863352)",9,15.793,8.042,
27785479,27785489,256950365,Kolonnenstraße,secondary,50,True,152.636,"LINESTRING (13.3633858 52.4853326, 13.3628427 52.485555, 13.3618842 52.4859422, 13.3617463 52.4859778, 13.3616899 52.4859923, 13.3614703 52.4860489)",8,22.808,11.539,
27785502,27786563,173210313,Motzstraße,residential,30,True,69.353,"LINESTRING (13.3450373 52.4967697, 13.3451725 52.4967668, 13.3457565 52.4969396, 13.3457998 52.4969537, 13.3459679 52.4970086)",8,9.583,6.454,
27786563,1840597056,173210314,Motzstraße,residential,50,False,19.232,"LINESTRING (13.3459679 52.4970086, 13.3462183 52.4970903)",8,27.894,11.666,
27786563,27786566,211052047,Martin-Luther-Straße,primary,50,True,122.182,"LINESTRING (13.3459679 52.4970086, 13.3459773 52.4969116, 13.3460268 52.4959932, 13.3460311 52.4959105)",9,43.097,6.675,
27785559,27785560,173210316,Motzstraße,residential,30,False,96.519,"LINESTRING (13.3482759 52.4978286, 13.3495343 52.4982367)",9,29.88,6.955,
27785559,27785752,173210316,Motzstraße,residential,30,False,40.23,"LINESTRING (13.3482759 52.4978286, 13.3477514 52.4976585)",7,34.126,7.787,
27785560,27785559,173210316,Motzstraße,residential,30,False,96.519,"LINESTRING (13.3495343 52.4982367, 13.3482759 52.4978286)",8,31.252,6.872,
27785560,315091724,5785862,Eisenacher Straße,residential,30,False,139.899,"LINESTRING (13.3495343 52.4982367, 13.3495178 52.4983632, 13.3494147 52.4994927)",9,31.873,7.677,
27785752,27785559,173210316,Motzstraße,residential,30,False,40.23,"LINESTRING (13.3477514 52.4976585, 13.3482759 52.4978286)",8,29.403,7.44,
27785752,2210579000,211051263,Motzstraße,residential,30,False,52.914,"LINESTRING (13.3477514 52.4976585, 13.3475184 52.497583, 13.3470615 52.4974348)",7,34.027,9.191,
27785561,27785575,32936397,Eisenacher Straße,residential,30,False,101.321,"LINESTRING (13.3496625 52.4964301, 13.3496941 52.4956501, 13.3497006 52.4955192)",9,25.557,7.954,
27785562,27785563,4531465,Winterfeldtstraße,residential,30,False,118.143,"LINESTRING (13.3522124 52.4967946, 13.3539115 52.4970372)",9,29.067,3.215,
27785562,338888851,24813141,Habsburgerstraße,residential,30,False,103.09,"LINESTRING (13.3522124 52.4967946, 13.3522578 52.4958679)",8,25.911,7.26,
27785563,27785562,4531465,Winterfeldtstraße,residential,30,False,118.143,"LINESTRING (13.3539115 52.4970372, 13.3522124 52.4967946)",8,30.378,7.537,
27785567,27785570,4525727,Pallasstraße,secondary,30,False,86.654,"LINESTRING (13.3539781 52.4947386, 13.3545089 52.4947003, 13.3546246 52.494692, 13.3552492 52.4946469)",9,19.352,13.605,
27785567,27785569,314433747,Hohenstaufenstraße,secondary,30,False,74.644,"LINESTRING (13.3539781 52.4947386, 13.3533556 52.4947796, 13.3533111 52.4947824, 13.352882 52.4948112)",7,37.496,9.967,
27785570,27785567,4525727,Pallasstraße,secondary,30,False,86.654,"LINESTRING (13.3552492 52.4946469, 13.3546246 52.494692, 13.3545089 52.4947003, 13.3539781 52.4947386)",7,34.619,12.116,
27785569,27785567,314433747,Hohenstaufenstraße,secondary,30,False,74.644,"LINESTRING (13.352882 52.4948112, 13.3533111 52.4947824, 13.3533556 52.4947796, 13.3539781 52.4947386)",9,28.406,12.146,
27785585,27785560,5785862,Eisenacher Straße,residential,30,False,96.639,"LINESTRING (13.3495907 52.4973683, 13.3495459 52.498101, 13.3495343 52.4982367)",9,24.06,4.918,
27785598,791718063,447083144,Maaßenstraße,residential,20,False,125.11100000000002,"LINESTRING (13.3542554 52.4982231, 13.3543031 52.4980906, 13.3543083 52.4980252, 13.3542627 52.4979623, 13.3542573 52.4979035, 13.3543896 52.4973892, 13.3544478 52.4973451, 13.3544685 52.4973068, 13.3545164 52.4972162, 13.3545802 52.497142)",7,22.474,6.486,
791718063,27785598,447083144,Maaßenstraße,residential,20,False,125.111,"LINESTRING (13.3545802 52.497142, 13.3545164 52.4972162, 13.3544685 52.4973068, 13.3544478 52.4973451, 13.3543896 52.4973892, 13.3542573 52.4979035, 13.3542627 52.4979623, 13.3543083 52.4980252, 13.3543031 52.4980906, 13.3542554 52.4982231)",8,23.065,6.382,
2210579000,2210573895,211051091,Motzstraße,residential,30,True,62.72,"LINESTRING (13.3470615 52.4974348, 13.3468212 52.4974091, 13.346445 52.4972908, 13.3464048 52.497278, 13.3462148 52.4972184)",9,11.811,8.346,
2210579000,27785752,211051263,Motzstraße,residential,30,False,52.914,"LINESTRING (13.3470615 52.4974348, 13.3475184 52.497583, 13.3477514 52.4976585)",7,33.483,10.045,
27785754,27785561,4531465,Winterfeldtstraße,residential,30,False,102.443,"LINESTRING (13.3481867 52.4962264, 13.3496625 52.4964301)",9,26.758,5.886,
27785774,26765670,4618779,Blumenthalstraße,residential,30,False,221.123,"LINESTRING (13.3654696 52.4973137, 13.365521 52.4974347, 13.3660464 52.4988295, 13.3662093 52.4992506)",9,28.577,3.766,
27785855,2741636994,25418075,Yorckstraße,secondary,50,True,73.755,"LINESTRING (13.3671081 52.4932809, 13.3672367 52.4932635, 13.3675072 52.493225, 13.3676785 52.4932182, 13.3679163 52.493206, 13.3681854 52.4932156)",7,44.34,7.907,
2741636994,268021311,25418074,Yorckstraße,secondary,50,True,73.321,"LINESTRING (13.3681854 52.4932156, 13.3679244 52.4932982, 13.3677246 52.4933465, 13.3674337 52.4934, 13.3673613 52.4934135, 13.3673002 52.493425, 13.3671749 52.4934468)",9,22.878,16.645,
27786104,27786112,67707631,Hauptstraße,primary,30,True,15.789,"LINESTRING (13.3603123 52.490325, 13.3604179 52.4904516)",8,27.734,11.819,
27786104,5208790603,4618890,Langenscheidtstraße,residential,30,True,40.548,"LINESTRING (13.3603123 52.490325, 13.3604204 52.4902829, 13.3608168 52.4901285)",8,29.551,5.948,
27786112,27786114,4618895,,secondary,50,True,14.666,"LINESTRING (13.3604179 52.4904516, 13.3602199 52.4905051)",9,23.95,10.979,
27786112,27786187,67707631,Hauptstraße,primary,30,True,48.983000000000004,"LINESTRING (13.3604179 52.4904516, 13.360472 52.4905283, 13.3605937 52.4907063, 13.3606154 52.49087)",8,31.063,12.902,
27786105,27786104,4618894,,secondary,50,True,15.945,"LINESTRING (13.3601023 52.4903899, 13.3603123 52.490325)",7,23.433,10.623,
27786114,27786105,4618893,Hauptstraße,primary,30,True,15.083,"LINESTRING (13.3602199 52.4905051, 13.3601023 52.4903899)",8,34.597,9.985,
27786114,27786588,152953802,Grunewaldstraße,secondary,50,True,81.63000000000001,"LINESTRING (13.3602199 52.4905051, 13.3600444 52.4905404, 13.3597426 52.4905612, 13.3594088 52.4905404, 13.3590446 52.4904711)",8,36.597,5.842,
27786187,27786114,25121298,Potsdamer Straße,primary,30,True,48.807,"LINESTRING (13.3606154 52.49087, 13.3604564 52.4907567, 13.3603915 52.4906877, 13.3603108 52.4906027, 13.3602816 52.490572, 13.3602199 52.4905051)",9,24.404,15.768,
27786187,27786143,25121299,Potsdamer Straße,primary,30,False,52.31,"LINESTRING (13.3606154 52.49087, 13.3606921 52.4909922, 13.3607389 52.4910585, 13.3607572 52.4911016, 13.3607722 52.4911477, 13.3607898 52.4912435, 13.360805 52.4913225)",7,37.478,9.128,
27786588,27786105,152953803,Grunewaldstraße,secondary,50,True,72.642,"LINESTRING (13.3590446 52.4904711, 13.359736 52.4904478, 13.3599075 52.4904311, 13.3599372 52.4904282, 13.3599645 52.4904219, 13.3601023 52.4903899)",9,13.492,12.034,
27786129,27786104,67555337,Hauptstraße,primary,30,True,184.88600000000002,"LINESTRING (13.3589985 52.4888674, 13.3590148 52.4888852, 13.3590398 52.4889126, 13.359768 52.4897107, 13.3601925 52.4901895, 13.3602132 52.4902129, 13.3603123 52.490325)",9,22.684,11.998,
27786143,27786187,25121299,Potsdamer Straße,primary,30,False,52.31,"LINESTRING (13.360805 52.4913225, 13.3607898 52.4912435, 13.3607722 52.4911477, 13.3607572 52.4911016, 13.3607389 52.4910585, 13.3606921 52.4909922, 13.3606154 52.49087)",9,33.202,10.635,
27786217,27786288,530000444,Akazienstraße,residential,50,False,64.387,"LINESTRING (13.3533825 52.4892176, 13.3534278 52.4890512, 13.3534517 52.4889634, 13.3535755 52.4888081, 13.3536878 52.488676)",7,34.985,8.059,
27786288,27786217,530000444,Akazienstraße,residential,50,False,64.387,"LINESTRING (13.3536878 52.488676, 13.3535755 52.4888081, 13.3534517 52.4889634, 13.3534278 52.4890512, 13.3533825 52.4892176)",9,34.642,7.17,
27786288,27785390,548612558,Akazienstraße,residential,50,False,148.536,"LINESTRING (13.3536878 52.488676, 13.3544128 52.4878143, 13.3545953 52.4875973, 13.3546136 52.4875755, 13.354688 52.4874871)",7,28.022,13.888,
1840597056,2210579000,211051087,Motzstraße,residential,30,True,69.345,"LINESTRING (13.3462183 52.4970903, 13.3464117 52.4971534, 13.3468847 52.49732, 13.3470615 52.4974348)",9,28.346,6.372,
27786566,26867468,96418268,Martin-Luther-Straße,primary,50,True,155.15900000000002,"LINESTRING (13.3460311 52.4959105, 13.3460362 52.4958137, 13.3460566 52.4954649, 13.3460494 52.4952871, 13.34602 52.495046, 13.3459809 52.4948375, 13.3459064 52.4946514, 13.3458937 52.4946199, 13.3458748 52.4945726, 13.3458555 52.4945267)",8,21.12,13.187,
27786564,2210573614,96418273,Martin-Luther-Straße,primary,30,True,188.285,"LINESTRING (13.3458914 52.4988285, 13.3459502 52.4973716, 13.3459566 52.4972634, 13.3459584 52.4972332, 13.3459641 52.4971358)",9,32.403,8.444,
2210573614,27785502,211050827,Motzstraße,residential,30,True,75.82,"LINESTRING (13.3459641 52.4971358, 13.3457973 52.4970744, 13.3455861 52.4970029, 13.3451174 52.4968457, 13.3450373 52.4967697)",9,28.285,7.866,
27786565,1840597056,96418263,Martin-Luther-Straße,primary,50,True,127.597,"LINESTRING (13.3462828 52.4959435, 13.3462779 52.4960361, 13.3462295 52.4969622, 13.3462276 52.4969951, 13.3462183 52.4970903)",8,23.879,14.989,
27786593,351869022,152952349,Grunewaldstraße,secondary,50,True,19.726,"LINESTRING (13.3521711 52.4897817, 13.3519621 52.4897605, 13.3518836 52.489753)",8,42.61,6.675,
351869022,27786594,152952349,Grunewaldstraße,secondary,50,True,195.55200000000002,"LINESTRING (13.3518836 52.489753, 13.3518719 52.4897517, 13.3516371 52.4897254, 13.3495599 52.4895288, 13.3492448 52.4894994, 13.349192 52.4894959, 13.3490301 52.4894818)",8,30.227,11.781,
27786594,27784947,6075138,Eisenacher Straße,residential,30,False,101.919,"LINESTRING (13.3490301 52.4894818, 13.3490378 52.4895655, 13.3490397 52.489584, 13.3491237 52.4903966)",8,22.97,7.095,
27786596,27786597,38046960,Akazienstraße,residential,50,False,10.841999999999999,"LINESTRING (13.3531994 52.489892, 13.3532061 52.4898467, 13.3532139 52.4897949)",8,21.902,10.589,
27786596,415919772,152952349,Grunewaldstraße,secondary,50,True,39.356,"LINESTRING (13.3531994 52.489892, 13.353009 52.4898716, 13.352627 52.4898304)",9,37.207,8.846,
27786597,415917290,4531624,Grunewaldstraße,secondary,50,True,50.378,"LINESTRING (13.3532139 52.4897949, 13.353407 52.4898138, 13.3539206 52.489931)",9,37.042,7.752,
27786597,27786596,38046960,Akazienstraße,residential,50,False,10.841999999999999,"LINESTRING (13.3532139 52.4897949, 13.3532061 52.4898467, 13.3531994 52.489892)",9,20.91,9.514,
415917290,1657188910,4531625,Grunewaldstraße,secondary,50,False,68.822,"LINESTRING (13.3539206 52.489931, 13.354917 52.4900534)",9,37.0,9.504,
415917290,27786596,152952349,Grunewaldstraße,secondary,50,True,49.111999999999995,"LINESTRING (13.3539206 52.489931, 13.353435 52.4899173, 13.3533859 52.489912, 13.3531994 52.489892)",7,26.455,17.57,
27786598,1657188910,4531625,Grunewaldstraße,secondary,50,False,5.919,"LINESTRING (13.3550029 52.4900633, 13.354917 52.4900534)",9,36.403,8.144,
1657188910,415917290,4531625,Grunewaldstraße,secondary,50,False,68.822,"LINESTRING (13.354917 52.4900534, 13.3539206 52.489931)",7,34.313,11.791,
1657188910,27786598,4531625,Grunewaldstraße,secondary,50,False,5.919,"LINESTRING (13.354917 52.4900534, 13.3550029 52.4900633)",9,35.495,10.666,
27786926,27786920,37280438,Grunewaldstraße,secondary,50,True,99.074,"LINESTRING (13.3423267 52.4887171, 13.3435542 52.4888559, 13.3437651 52.4888806)",8,40.486,8.149,
27786929,27786926,37280438,Grunewaldstraße,secondary,50,True,118.97699999999999,"LINESTRING (13.3405885 52.4885602, 13.3407391 52.4885738, 13.3412605 52.4886209, 13.342172 52.4887032, 13.3423267 52.4887171)",8,41.195,7.689,
27787375,27787388,4693530,Bayerischer Platz,secondary_link,50,True,11.085,"LINESTRING (13.3393528 52.4885268, 13.3393926 52.4884301)",8,23.048,7.862,
27787512,5227066951,540264519,Leberstraße,residential,30,True,25.612000000000002,"LINESTRING (13.3614484 52.4837875, 13.3614041 52.4837252, 13.3613893 52.4836696, 13.3613883 52.483637, 13.3613861 52.4835635)",8,31.389,9.844,
5227066951,5227066958,540264519,Leberstraße,residential,30,True,27.557000000000002,"LINESTRING (13.3613861 52.4835635, 13.361384 52.4834924, 13.3613947 52.4834287, 13.3614135 52.4833617, 13.3614463 52.4833217)",7,35.933,8.442,
27787572,29325978,28362836,Loewenhardtdamm,residential,50,True,58.128,"LINESTRING (13.3721667 52.4845686, 13.3722221 52.4845949, 13.3722898 52.4846841, 13.3722918 52.4849216, 13.3722921 52.4849514, 13.3722902 52.4850658)",8,9.784,7.836,
27787572,3454709313,633704683,Loewenhardtdamm,residential,30,False,13.132,"LINESTRING (13.3721667 52.4845686, 13.372208 52.4845447, 13.3722517 52.4845166, 13.3723021 52.4844841)",8,20.209,4.38,
29325978,29325979,245193868,Dudenstraße,secondary,50,False,14.539,"LINESTRING (13.3722902 52.4850658, 13.3720755 52.4850668)",7,32.079,13.771,
3454709313,27787572,633704683,Loewenhardtdamm,residential,30,False,13.132000000000001,"LINESTRING (13.3723021 52.4844841, 13.3722517 52.4845166, 13.372208 52.4845447, 13.3721667 52.4845686)",9,22.365,11.483,
27787944,5962354163,23109089,Monumentenstraße,residential,30,False,113.98299999999999,"LINESTRING (13.3749556 52.487786, 13.3764261 52.4877211, 13.3764609 52.4877196, 13.3766346 52.4877119)",8,8.362,6.283,
27787944,290164497,23109089,Monumentenstraße,residential,30,False,87.166,"LINESTRING (13.3749556 52.487786, 13.3741388 52.4878316, 13.3739236 52.4878463, 13.3738646 52.4878504, 13.3736747 52.4878638)",9,19.16,12.997,
5962354163,29498342,53356539,Katzbachstraße,secondary,30,False,258.719,"LINESTRING (13.3766346 52.4877119, 13.376634 52.487626, 13.3766321 52.4873534, 13.3766295 52.4869681, 13.3766191 52.4867636, 13.3765796 52.4853855)",8,28.908,10.225,
290164497,27787944,23109089,Monumentenstraße,residential,30,False,87.166,"LINESTRING (13.3736747 52.4878638, 13.3738646 52.4878504, 13.3739236 52.4878463, 13.3741388 52.4878316, 13.3749556 52.487786)",9,30.647,8.887,
27788171,27788352,239310792,Bautzener Straße,residential,30,False,272.768,"LINESTRING (13.3705652 52.488024, 13.3705783 52.4882004, 13.3706513 52.4892521, 13.3706652 52.4894327, 13.3707171 52.4901099, 13.3707516 52.4904302, 13.3707537 52.4904743)",9,26.632,6.26,
28095196,26952874,60688536,Selchower Straße,residential,30,False,140.694,"LINESTRING (13.4234689 52.4789516, 13.4235803 52.4789752, 13.4242786 52.4790542, 13.4243397 52.4790611, 13.4244885 52.479078, 13.4246322 52.4790942, 13.4247974 52.4791129, 13.4248331 52.4791169, 13.4250029 52.4791361, 13.4250148 52.4791375, 13.4254049 52.4791816, 13.4255069 52.4791931)",9,17.499,8.555,
28095204,28097073,4526449,Selchower Straße,residential,30,False,13.442,"LINESTRING (13.4217803 52.478749, 13.4215837 52.4787324)",7,23.15,6.365,
28097073,28095211,4526449,Selchower Straße,residential,30,False,13.666,"LINESTRING (13.4215837 52.4787324, 13.4213838 52.4787156)",7,24.735,7.525,
28097073,28095223,155605282,Fontanestraße,residential,30,False,99.935,"LINESTRING (13.4215837 52.4787324, 13.421545 52.4788583, 13.4214817 52.4790648, 13.4214644 52.4791209, 13.4214202 52.4792645, 13.4213311 52.4795541, 13.4213124 52.4796158)",9,27.869,7.032,
28095211,28097073,4526449,Selchower Straße,residential,30,False,13.666,"LINESTRING (13.4213838 52.4787156, 13.4215837 52.4787324)",9,21.371,6.594,
28095223,28097073,155605282,Fontanestraße,residential,30,False,99.93499999999999,"LINESTRING (13.4213124 52.4796158, 13.4213311 52.4795541, 13.4214202 52.4792645, 13.4214644 52.4791209, 13.4214817 52.4790648, 13.421545 52.4788583, 13.4215837 52.4787324)",9,29.337,5.434,
28095223,28095228,155605282,Fontanestraße,residential,30,False,66.18799999999999,"LINESTRING (13.4213124 52.4796158, 13.4212873 52.4796986, 13.4211738 52.4800575, 13.4211632 52.4800908, 13.4211476 52.4801401, 13.4211285 52.4802004)",7,13.3,11.536,
28095228,28095233,281053466,Fontanestraße,residential,50,False,12.712,"LINESTRING (13.4211285 52.4802004, 13.4211047 52.4803138)",8,22.61,15.436,
28095228,1918390886,10996053,Flughafenstraße,secondary,50,True,36.006,"LINESTRING (13.4211285 52.4802004, 13.4212924 52.4802178, 13.4216253 52.480253, 13.4216523 52.4802559)",7,41.223,10.446,
28095228,28095223,155605282,Fontanestraße,residential,30,False,66.18799999999999,"LINESTRING (13.4211285 52.4802004, 13.4211476 52.4801401, 13.4211632 52.4800908, 13.4211738 52.4800575, 13.4212873 52.4796986, 13.4213124 52.4796158)",9,24.797,7.642,
28095238,28095204,155605337,Schillerpromenade,residential,30,True,138.74800000000002,"LINESTRING (13.4221589 52.4775227, 13.4221382 52.4775902, 13.4219833 52.4780914, 13.4218912 52.4783896, 13.4217994 52.4786868, 13.4217803 52.478749)",9,23.526,4.015,
28095255,28095211,612732742,Selchower Straße,residential,30,False,118.93,"LINESTRING (13.4196582 52.4785171, 13.4197948 52.4785328, 13.4213425 52.4787109, 13.4213838 52.4787156)",9,25.164,3.588,
28095340,26952875,42852292,Herrfurthstraße,residential,30,True,151.706,"LINESTRING (13.4239673 52.4773031, 13.4240918 52.4773175, 13.4246059 52.4773773, 13.4246617 52.4773838, 13.4248997 52.4774115, 13.4249968 52.4774228, 13.4253241 52.4774608, 13.4254426 52.4774746, 13.4256556 52.4774994, 13.425721 52.477507, 13.4259316 52.4775315, 13.4259936 52.4775388, 13.4261619 52.4775723)",9,13.786,8.971,
28095424,28095432,4679301,Flughafenstraße,secondary,50,True,12.039,"LINESTRING (13.4250319 52.4806314, 13.4252067 52.4806511)",7,30.715,8.304,
28095432,28095439,28496018,Hermannstraße,secondary,50,True,15.923,"LINESTRING (13.4252067 52.4806511, 13.425163 52.4807918)",9,33.946,9.883,
28095439,5282742776,28496015,Flughafenstraße,secondary,50,True,12.49,"LINESTRING (13.425163 52.4807918, 13.424985 52.4807624)",8,30.419,10.38,
28095439,26952872,28496019,Hermannstraße,secondary,50,True,98.855,"LINESTRING (13.425163 52.4807918, 13.4250952 52.4809937, 13.4250022 52.4812703, 13.4249925 52.4812992, 13.4249846 52.4813222, 13.4248843 52.4816644)",9,36.516,11.159,
5282742776,28095424,28496020,Hermannstraße,secondary,50,True,14.909,"LINESTRING (13.424985 52.4807624, 13.4250319 52.4806314)",8,38.335,9.336,
5282742776,821551878,4579853,Flughafenstraße,secondary,50,True,232.414,"LINESTRING (13.424985 52.4807624, 13.4248432 52.480746, 13.4243093 52.4806845, 13.4239845 52.4806471, 13.423681 52.4806121, 13.4233814 52.4805776, 13.4225731 52.4804845, 13.4223891 52.4804633, 13.4221502 52.4804358, 13.4218814 52.4804048, 13.421761 52.4803909, 13.4216129 52.4803738)",9,27.534,11.394,
