,y,x,street_count,ref,highway
26583821,52.4649962,13.3145312,4,,
26840975,52.4650832,13.3146058,4,,
26848801,52.4647741,13.3152411,3,,
26583825,52.4625601,13.3215038,3,,
1420372616,52.4623969,13.3219411,4,,
26583827,52.4601731,13.3282903,4,,
26849033,52.4602793,13.3284155,4,,
26583830,52.4582396,13.3324627,4,,
26907225,52.4582572,13.3327965,4,,
1633224448,52.4580491,13.3325981,3,,
26583831,52.455916,13.3325267,4,,
26627360,52.4551089,13.3324066,3,,
26907206,52.4561004,13.3309351,3,,
441909909,52.4237549,13.2034434,3,,
26602195,52.4242811,13.205341,4,,
26602197,52.4261073,13.2099129,3,,
26602203,52.419353,13.1896736,3,,
26602204,52.419306,13.1889777,4,,
26602399,52.4188976,13.180489,4,,
26602205,52.4191629,13.1890063,3,,
26602206,52.4193052,13.1906971,3,,
26602427,52.4195014,13.1772949,3,,
29865388,52.4197472,13.1761272,3,,
26602506,52.4308209,13.2297976,4,,
27252359,52.4308717,13.230029,4,,
26624513,52.4790629,13.3101895,4,,
1064688183,52.4789635,13.3100118,4,,
559770136,52.4791742,13.3095685,3,,
26624515,52.4819137,13.2908012,3,,
26624544,52.4821654,13.2901434,4,,
26624517,52.4810149,13.3137941,4,,
26627429,52.4805869,13.3129909,4,,
26624521,52.4837337,13.3201809,4,,
26736227,52.4836003,13.3202219,4,,
26736226,52.4819088,13.3157568,4,,
26624528,52.4980442,13.2962209,4,,
26682604,52.4978945,13.2962067,4,,
26624530,52.4938952,13.3096308,3,,
26740525,52.4931166,13.3097555,3,,
26642117,52.4935666,13.3099924,4,,
26624534,52.4828708,13.2856282,4,,
254986444,52.4844851,13.284905,3,,
26624538,52.4890898,13.3158719,4,,
60668853,52.4890205,13.315979,4,,
26624540,52.4904133,13.3139991,4,,
26682630,52.4903013,13.3141986,4,,
26624541,52.4855212,13.2842932,3,,
26646224,52.4867502,13.2844355,4,,
26739103,52.4822454,13.2899435,4,,
26624555,52.487231,13.3191591,3,,
27603959,52.4865383,13.3202326,4,,
26624556,52.4864436,13.3203189,4,,
26682583,52.486417,13.3205028,4,,
26731183,52.485323,13.3204047,4,,
26624560,52.492029,13.318844,3,,
26731172,52.4916047,13.3175938,3,,
26627346,52.4648649,13.328508,5,,
27374459,52.4650662,13.3284618,4,,
26848933,52.4657319,13.3293528,4,,
26627347,52.4637351,13.3315584,4,,
447907187,52.4639143,13.3327357,3,,
26627349,52.4645256,13.3389304,4,,traffic_signals
28197897,52.4636705,13.3390429,4,,
26907966,52.4646089,13.3400116,4,,
26627350,52.461606,13.3393256,3,,
28197895,52.460335,13.3394208,4,,
273819711,52.46199,13.3392695,3,,
26627351,52.4594868,13.3393763,4,,
26627352,52.4586384,13.3392939,4,,traffic_signals
26627355,52.4518987,13.3382424,3,,
31348489,52.4516778,13.3381787,3,,
26627409,52.4528165,13.3384958,3,,
26627356,52.4510156,13.3378602,4,,
31348468,52.4510028,13.3380431,4,,
31348558,52.4507452,13.337709,3,,
26627358,52.4513834,13.3353044,4,,
27433394,52.4501499,13.3342279,3,,
26627359,52.4531222,13.3310043,4,,
26907235,52.4530132,13.3312151,4,,
271246004,52.4733961,13.3285835,4,,
26627364,52.4786391,13.3283327,4,,
26751256,52.4786344,13.3286763,4,,
26627365,52.4787743,13.3282697,4,,
26627438,52.4787169,13.3271808,3,,
26627366,52.4787519,13.3213005,3,,
26627436,52.4787511,13.3216276,4,,
26646260,52.4788183,13.3203143,4,,
26627372,52.4804597,13.3131977,4,,
26736229,52.4808929,13.3139718,3,,
26627401,52.4653803,13.3134776,3,,
26627402,52.4643325,13.3164908,4,,
27433410,52.4529959,13.3385492,3,,
26627412,52.4628291,13.3391615,4,,
26627413,52.4642077,13.3350587,4,,traffic_signals
31390440,52.4641539,13.3345339,3,,
26627417,52.4643691,13.3298893,4,,
447907188,52.4640111,13.3309111,3,,
26627423,52.4988012,13.3001882,4,,
26682605,52.4986285,13.3001295,4,,
26729471,52.480447,13.312727,4,,
26627431,52.480854,13.312067,4,,
26627434,52.4798741,13.3142047,3,,
26627439,52.4787384,13.3242418,4,,
26627440,52.479835,13.3142791,3,,
26629138,52.4734403,13.2996397,3,,
26629140,52.4733248,13.298966,3,,
26738752,52.4732002,13.2989241,4,,
28115723,52.4734505,13.2980206,4,,
26629145,52.475432,13.2904462,4,,
26738782,52.4754628,13.2902101,4,,
26629146,52.4753552,13.2902351,4,,
26738780,52.4752986,13.2905158,4,,
26629159,52.4757007,13.2823149,4,,
30180593,52.473987,13.2846162,4,,
26629160,52.4768153,13.2808059,4,,
26739110,52.4767173,13.2809421,4,,
30182029,52.4765578,13.280423,3,,
26629162,52.4752902,13.3033019,3,,
610197932,52.4751919,13.3031402,3,,
26642087,52.5002641,13.3003777,4,,
26646233,52.5019491,13.3006035,4,,
26642092,52.5014662,13.2966387,4,,
26642093,52.5010554,13.2979436,3,,
26708471,52.5018607,13.2964298,3,,
26642094,52.5006562,13.2991894,3,,
26642095,52.502209,13.2962227,4,,
26646237,52.5019169,13.2951999,3,,
26642096,52.5032022,13.3007554,4,,
26736215,52.5036978,13.3030603,3,,
26642100,52.498557,13.2989025,3,,
26642099,52.4983026,13.2975968,3,,
26642101,52.493713,13.3235253,4,,
26708475,52.4935386,13.3235033,4,,
26731176,52.4930217,13.3217695,4,,
26642102,52.497015,13.3242174,4,,
26642103,52.4952311,13.323888,4,,
26708474,52.4979305,13.3244265,4,,
254335455,52.4943731,13.3237287,3,,
26642104,52.4999505,13.3248751,4,,
26704559,52.5000649,13.3249045,4,,
26761214,52.5001154,13.3270406,3,,
26642105,52.5025919,13.3252605,4,,
26763035,52.5024318,13.3252449,4,,
26704058,52.5020482,13.3218471,4,,
197386305,52.5028449,13.325296,3,,
26642106,52.5006789,13.3129709,4,,
26763086,52.5005217,13.3129437,4,,
26642107,52.4884703,13.3079474,4,,
26731192,52.488527,13.3081376,4,,
26627377,52.4876595,13.3082171,5,,
26642108,52.4886147,13.3078639,4,,
26729524,52.4934483,13.3101189,4,,
602232364,52.4867614,13.2842891,4,,
602232365,52.4871077,13.2844011,3,,
26646226,52.486702,13.285381,3,,
27215757,52.4871962,13.2862618,3,,
26646231,52.4941661,13.2995971,4,,
32531353,52.4933249,13.2978742,3,,
26662416,52.4947807,13.3008586,5,,
26662401,52.4950984,13.2996883,4,,
26646232,52.495918,13.3032436,4,,
27259158,52.4962731,13.3037962,3,,
26646234,52.5036131,13.3037261,4,,
442032870,52.503595,13.3038383,4,,
26646238,52.5017757,13.2947027,3,,
26646242,52.4987585,13.3071933,4,,
26708472,52.4989568,13.3074087,5,,
26646243,52.4795502,13.285323,4,,
26739104,52.479664,13.2851898,4,,
26738785,52.4792355,13.2856836,3,,
26646245,52.4782816,13.2868087,3,,
26646247,52.4799822,13.2847993,3,,
26838118,52.4806942,13.2839289,4,,
26646259,52.4715958,13.320084,4,,
26736533,52.4716206,13.3196832,4,,
26736536,52.4719156,13.3200903,4,,
26729472,52.4787417,13.3203156,4,,
26729507,52.4813812,13.3203493,3,,
26646262,52.4843528,13.322075,4,,
26646267,52.4853071,13.3225725,4,,
75118507,52.4855692,13.3225806,4,,
26646268,52.4876466,13.3226015,3,,
26682653,52.4871181,13.3225517,3,,
26682652,52.4877159,13.3226033,4,,
26646271,52.4917272,13.3215319,4,,
60668464,52.4918492,13.3204592,3,,
606727855,52.4915467,13.3231375,4,,
26731173,52.4928548,13.3217383,4,,
26646279,52.4721179,13.3144398,4,,
26646258,52.4721327,13.3142603,4,,
26646280,52.4723652,13.3095167,4,,
26738445,52.4724672,13.3080392,4,,
26662373,52.4972918,13.2913417,3,,
26682609,52.4970897,13.2902853,3,,
26662377,52.5247652,13.3034524,3,,
1516808200,52.5246785,13.3034133,3,,
26662449,52.5255828,13.3037741,4,,
26662383,52.4959171,13.2959372,4,,
26708466,52.4963818,13.293793,4,,
26682466,52.4976066,13.2961638,3,,
26662389,52.5245,13.3032887,3,,
26662395,52.5113586,13.3016298,4,,
26736197,52.5113482,13.3014603,4,,
26740541,52.4953443,13.2997044,3,,
26662404,52.5197098,13.2996776,4,,
26662411,52.5236598,13.2990315,3,,
30429120,52.5242627,13.2982779,3,,
26662413,52.525834,13.3019481,4,,
27259155,52.4950968,13.3015472,3,,
26731265,52.4945979,13.3015818,3,,
26662429,52.5257333,13.3098765,4,,
26736800,52.5257499,13.3118369,3,,
30427948,52.5257228,13.3075087,3,,
26662431,52.4920399,13.3093321,4,,
26731190,52.4920034,13.3094826,4,,
26750500,52.5266697,13.3042252,3,,
198960345,52.5256951,13.3049462,3,,
26662452,52.4913297,13.3127468,3,,
26662457,52.5342468,13.2941626,3,,
26750538,52.5346521,13.2940393,3,,
26662458,52.5260972,13.3002388,4,,
26750492,52.5263506,13.2985946,3,,
26662461,52.4977379,13.2942404,4,,
26662441,52.4974516,13.2923789,3,,
26662466,52.5341506,13.2940367,3,,
26662484,52.487995,13.2996122,3,,
26747684,52.4876286,13.2998614,4,,
26662485,52.4908214,13.2959505,3,13,motorway_junction
26736280,52.4862217,13.3022707,3,,
26662496,52.5294885,13.299865,3,,
26745919,52.5293224,13.3011504,3,,
30736687,52.5293284,13.2964407,4,,
26662502,52.521271,13.3021595,3,,
26784917,52.5201616,13.3062862,3,,
26662504,52.5292598,13.301555,3,,
26682470,52.4933977,13.3048217,4,,
26787013,52.4943485,13.3048809,3,,
26682475,52.5067696,13.2950389,4,,
26708453,52.5068734,13.2951033,4,,
26868109,52.5064086,13.2947219,3,,
26682484,52.505098,13.294484,3,,
26708421,52.5048071,13.2946809,3,,
26682488,52.5053376,13.293772,4,,
26682519,52.5134827,13.3069383,4,,
102918593,52.5134882,13.307127,4,,
26682524,52.5175511,13.3064362,4,,
2805575007,52.5173613,13.3064539,4,,
26682531,52.5256741,13.3059919,4,,
26784424,52.5256779,13.3061963,4,,
26682529,52.5246625,13.3059227,4,,
26682534,52.5288349,13.3065293,4,,
26736813,52.5287717,13.3051106,3,,
26682568,52.5264365,13.3399274,4,,
26732947,52.5264757,13.3391403,4,,
26682569,52.5274415,13.3286681,4,,
26984400,52.5273239,13.3286343,4,,
270737259,52.5275582,13.3271151,3,,
26726584,52.5311434,13.328562,4,,traffic_signals
26682571,52.4911503,13.3264983,4,,
26682576,52.4909176,13.3286822,4,,
26731174,52.4913459,13.3248434,4,,
26763863,52.491441,13.3267772,3,,
26682572,52.4908284,13.3308079,4,,
26682573,52.4908201,13.3310075,4,,
26731225,52.490723,13.3330485,4,,
601409797,52.4911496,13.3310003,3,,
26682574,52.4873996,13.3311903,4,,
26763861,52.4873349,13.3307881,4,,
26682582,52.4864173,13.3226087,4,,
26682656,52.4865297,13.3226092,4,,
26682580,52.486452,13.3262445,3,,
26682657,52.4865368,13.3204478,4,,
26682586,52.4928972,13.3285878,3,,
26708490,52.4931625,13.3306833,4,,
26682587,52.4931651,13.3310005,4,,
26731248,52.4951314,13.3310386,4,,
26682597,52.4940536,13.3371745,4,,
26763058,52.492212,13.3370026,4,,
26682598,52.4932618,13.3949042,4,,
27435145,52.491717,13.3944661,4,,
28096041,52.4945391,13.3952696,3,,
26682599,52.4934532,13.3931718,3,,
27435144,52.4920522,13.3927736,4,,
26682600,52.4961956,13.2876459,3,,
26682611,52.4961047,13.2877611,4,,
26624553,52.4958113,13.2867859,4,,
26682601,52.4948654,13.2894236,3,,
26734506,52.4947673,13.2895464,3,,
26682608,52.4971486,13.2913978,4,,
26682616,52.4951425,13.3014885,4,,
26682619,52.4882065,13.306378,3,,
26682621,52.4882143,13.3067134,3,,
26682620,52.4883698,13.3063769,4,,
26682471,52.4884084,13.3044405,4,,
26682626,52.4883134,13.3023361,4,,
26682627,52.4882465,13.3044292,3,,
26761186,52.4882083,13.305511,3,,
26682651,52.4903689,13.3143937,4,,
26740515,52.4899964,13.3146994,4,,
26682631,52.4919034,13.3189605,4,,
26731153,52.4921104,13.3195735,4,,
26682635,52.4911625,13.3167667,4,,
26731171,52.4913434,13.3168238,4,,
26682632,52.4914819,13.3177125,4,,
26682636,52.4998942,13.3069319,4,,
26708501,52.4999336,13.3072024,4,,
26743961,52.4989137,13.3071504,4,,
26682638,52.5007227,13.3065114,3,,
269773018,52.5006546,13.3065529,3,,
26682640,52.5026641,13.3050616,3,,
2306718621,52.5024397,13.3053464,3,,
26731303,52.5014428,13.3060383,3,,
26682643,52.5000461,13.3068748,4,,
26731293,52.4998109,13.3056153,4,,
26682644,52.5035551,13.30431,4,,
26736206,52.5035534,13.3045027,4,,
26682649,52.4873036,13.319272,4,,
26682647,52.4880321,13.3180024,3,,
26734489,52.4904842,13.3142275,4,,
26646270,52.4886545,13.3209169,3,,
2184060050,52.4910486,13.3231354,3,,
26682655,52.4865307,13.322411,4,,
26682654,52.4864088,13.3224053,4,,
26682662,52.5130299,13.3772134,4,,
26708007,52.5130355,13.3770573,3,,
25661285,52.5145846,13.3774666,4,,
6400342991,52.5181905,13.3804278,3,,
26701262,52.5220339,13.3893435,3,,
1769589042,52.5217495,13.3880239,4,,traffic_signals
26702059,52.5202135,13.350982,3,,
26702187,52.5196961,13.3555274,5,,traffic_signals
1918937736,52.5197775,13.3561789,3,,
2314415387,52.5189925,13.3552818,3,,
26702670,52.5187731,13.3399068,4,,
27011994,52.5188567,13.339979,4,,
26702671,52.5189343,13.3398012,4,,
267980708,52.5188571,13.3397109,4,,
26703054,52.5235761,13.3568007,4,,
26703055,52.5235435,13.3570417,4,,
26703058,52.5231228,13.3567076,3,,
1131171656,52.5237061,13.3571018,4,,
26703057,52.523724,13.3568434,4,,
26982286,52.5240163,13.3539441,3,,
26703653,52.5095411,13.3514958,4,,
26703654,52.5096842,13.3514465,4,,
26704113,52.5096137,13.3529075,3,,
26703655,52.5096673,13.3512468,4,,
26703656,52.5095225,13.3512875,4,,
26704107,52.5085739,13.3493522,4,,
617475605,52.5090988,13.3513763,3,,
26703741,52.525265,13.3658139,4,,
26754340,52.525375,13.3656069,4,,
26703742,52.5251072,13.364995,3,,
26703747,52.5290435,13.3776508,4,,
2951370434,52.528954,13.3777193,3,,
26703746,52.5284724,13.3759604,4,,
26703754,52.5305672,13.3830713,4,,
4603509097,52.5307107,13.3828903,2,,
1206735742,52.5301493,13.3815118,2,,
26703849,52.5254566,13.3427838,4,,
900980708,52.5253597,13.342749,4,,
26703870,52.5160155,13.3375029,3,,
527099926,52.5149527,13.3365268,4,,
26703883,52.514745,13.336296,4,,
32522847,52.5145908,13.3361851,3,,
26703925,52.5263502,13.3430714,4,,
26982911,52.5262462,13.3430356,4,,
26704013,52.5390925,13.3451429,4,,
28248879,52.5391129,13.3449746,4,,
26704014,52.5403463,13.3468379,3,,
26704017,52.5421047,13.3495896,5,,
27197711,52.5422721,13.3495076,4,,
26755435,52.5425736,13.3509357,3,,
26704018,52.5318945,13.3432152,4,,
3835057594,52.5317835,13.3431898,4,,
26991822,52.5319595,13.3428992,3,,
26704019,52.5288973,13.3431875,3,,
3793333291,52.5287976,13.343189,3,,
26704051,52.5062957,13.3230873,3,,
26704052,52.5063937,13.3224789,3,,
26704053,52.5063873,13.3219565,3,,
26704054,52.505908,13.3217516,4,,
26763008,52.5057837,13.3217315,4,,
26704056,52.5051158,13.3223017,3,,
26704057,52.5051087,13.3229773,3,,
26763083,52.5057156,13.3230578,4,,
26762959,52.5018862,13.3218254,4,,
26704572,52.5027901,13.3219767,3,,
26704059,52.5030529,13.3274579,4,,
26763047,52.502883,13.3274309,4,,
26704061,52.5052505,13.3314895,4,,
26762967,52.5052355,13.3316846,4,,
26704063,52.5043469,13.3356665,4,,
26763015,52.5044695,13.3356978,3,,
26704064,52.5036583,13.3376428,3,,
26704072,52.5030405,13.3392526,4,,
26704065,52.5031121,13.3313233,3,,
26762979,52.5037526,13.331418,4,,
26704067,52.5062876,13.3323368,4,,
26763048,52.5061795,13.3322134,4,,
26704070,52.5014671,13.3353925,3,,
26704066,52.5022381,13.3334747,4,,traffic_signals
26763062,52.5031956,13.3394113,4,,
26704775,52.5024957,13.3406334,4,,
26704073,52.5051384,13.3412993,4,,
26704108,52.5051979,13.3411428,4,,
1321352946,52.5059415,13.3425378,3,,
26704077,52.501342,13.3457625,3,,
26704076,52.5017978,13.3438656,3,,
26704078,52.5010459,13.347125,4,,
26704079,52.5012071,13.3464168,4,,
26704082,52.5010237,13.3462548,4,,
26704080,52.5015054,13.3436881,3,,
26704770,52.5009532,13.346188,3,,crossing
26704087,52.5008926,13.346892,4,,
26704083,52.5043827,13.3443996,3,,
1321352942,52.5046492,13.3433498,3,,
26704085,52.5047359,13.3429673,3,,
1321352951,52.5048396,13.3424933,3,,
29317563,52.5006532,13.3480389,3,,
26704103,52.5071458,13.3476852,4,,
26874394,52.5070953,13.3478581,4,,
26704106,52.5074754,13.3483498,4,,
26745299,52.5074329,13.348477,4,,
26874397,52.5085586,13.3495272,4,,
26787971,52.5050669,13.3411138,4,,
26704112,52.5098793,13.3591111,3,,
1927043591,52.5098431,13.3603074,3,,
26704114,52.5070279,13.3576095,3,,
598609281,52.5098384,13.3564819,3,,
20246264,52.5071426,13.3560797,3,,
26704115,52.5067762,13.3585307,3,,
26704447,52.5132222,13.3302009,4,,
26704448,52.5130842,13.3302262,3,,
26704482,52.5121928,13.3172746,3,,
26704483,52.5109408,13.3182566,4,,
26704492,52.5061542,13.3175504,4,,
26704494,52.5075991,13.3177635,4,,
1980757232,52.5089209,13.3179696,4,,
26704523,52.507697,13.3160581,3,,
26704504,52.5030659,13.3170741,4,,
26704503,52.5042223,13.3172535,4,,
26704507,52.5011128,13.3167739,4,,
26704512,52.5012701,13.3167948,4,,
26704508,52.4995564,13.3165209,4,,
26763011,52.499475,13.3165163,4,,
26704509,52.4996702,13.3148252,3,,
26704511,52.5008394,13.3150232,4,,
26704513,52.5009997,13.315046,4,,
26763003,52.5007097,13.3131682,4,,
26704573,52.5031704,13.3153855,4,,
26704514,52.5005459,13.3131511,4,,
26704515,52.5000304,13.3131367,4,,
26763077,52.4999782,13.3129091,5,,
26704517,52.5020696,13.3132061,4,,
1277969545,52.5019227,13.3132325,3,,
26704518,52.5032712,13.3134354,4,,
1277969544,52.5023134,13.313298,3,,
1277963441,52.5040658,13.3135641,3,,
26704519,52.504423,13.313665,4,,
1277963434,52.5047985,13.3136748,3,,
26704521,52.5063452,13.3139735,4,,
1277967230,52.5063538,13.3138289,4,,
1277967231,52.5069333,13.3139849,3,,
26704522,52.5078057,13.3141324,4,,
26704525,52.5088638,13.3142802,4,,
26704524,52.510664,13.3145584,4,,crossing
26704526,52.5120555,13.3148203,4,,
26875020,52.5122207,13.3148385,4,,
26704546,52.5060131,13.3201094,4,,
26869181,52.5058775,13.3200867,4,,
26704550,52.500425,13.3118937,4,,
26704556,52.4986632,13.3164012,4,,
26704558,52.4990223,13.3145725,3,,
26704569,52.4981865,13.318721,4,,
26731305,52.4975088,13.316072,3,,
26704557,52.4991613,13.3134381,3,,
26734490,52.4992543,13.3126294,4,,
3229469783,52.4999841,13.3243724,3,,
26704560,52.5005546,13.3309295,4,,
26763044,52.5005433,13.3307943,4,,
26787963,52.5010185,13.3309332,3,,
26704562,52.5003925,13.3288243,4,,
26704563,52.500235,13.3270432,3,,
26704565,52.4995571,13.3306382,3,,
3666634602,52.4985341,13.3306333,3,,
26704567,52.499714,13.3191467,3,,
5496911313,52.4996454,13.3186082,3,,
26704568,52.4998232,13.3215263,3,,
3229469781,52.499907,13.3230021,3,,
26704570,52.5040596,13.3198161,3,,
26704571,52.5029211,13.3196391,4,,
26704548,52.5043247,13.3155565,4,,
26704698,52.5069045,13.3483489,3,,
26704700,52.5061878,13.3500483,3,,
26704702,52.5054474,13.3517535,3,,
101479834,52.5004261,13.3451306,3,,
101480420,52.500346,13.3459328,4,,
26704771,52.4999761,13.3410289,4,,
26763018,52.4998074,13.3409417,4,,
272344611,52.499722,13.3393338,4,,
26704776,52.4993867,13.3355364,4,,
26761232,52.4994217,13.3353414,4,,
272344603,52.4999693,13.3359658,4,,
26704779,52.4557474,13.3838717,4,,
27556650,52.4557559,13.3840308,4,,
26704784,52.4501904,13.3848467,4,,
26704785,52.4492704,13.3850328,4,,
26704786,52.4432818,13.38616,4,,
31036055,52.4421475,13.386539,4,,
26704787,52.4401553,13.387228,4,,
31036221,52.4397952,13.385009,3,,
26704788,52.4390011,13.3876071,4,,
27556638,52.4390236,13.3877792,4,,
344287213,52.438795,13.3876689,3,,
26704938,52.4343218,13.3901136,4,,
29769509,52.4344213,13.3900603,4,,
26704940,52.4145719,13.400997,4,,
26704941,52.4144472,13.4010622,4,,
26704942,52.4145143,13.4013214,4,,
443551443,52.4140274,13.4012767,3,,
26704943,52.4146321,13.4012569,4,,
4359741644,52.4146366,13.4018089,3,,
648240478,52.4150611,13.4010203,3,,
26704944,52.3938189,13.406498,4,,
2215380458,52.3936944,13.4065018,4,,
26704947,52.398494,13.4062675,4,,
26704948,52.3873565,13.4095945,4,,
26857177,52.3872244,13.4097756,3,,
26705020,52.4136696,13.397632,3,,
26705019,52.414129,13.3996534,3,,
26705023,52.4593486,13.3844073,4,,
29674290,52.4581918,13.3841368,4,,
26705299,52.5243971,13.3509589,4,,
26735142,52.5242931,13.3509212,4,,
26982848,52.5263836,13.3517209,4,,
26705300,52.5264779,13.3517246,4,,
26725466,52.5282089,13.3513899,4,,
26682567,52.5263547,13.3499647,4,,
281157439,52.5124721,13.3770264,4,,
26708009,52.5066077,13.3796985,3,,
26708010,52.4994233,13.3887418,4,,
26869281,52.499301,13.388729,4,,
100896692,52.5010414,13.3868143,3,,
26708012,52.5300828,13.3498659,3,,
5318046881,52.5297628,13.3510792,4,,
26708405,52.5067866,13.2927727,4,,
731828391,52.5067326,13.291134,3,,
26708408,52.5066841,13.2927924,4,,
26731268,52.5041754,13.2950556,4,,
26868108,52.5050208,13.2947387,3,,
26708445,52.5087242,13.293817,4,,
26708449,52.5107888,13.2957968,3,,
26708454,52.5105555,13.2891876,4,,
26708455,52.5103918,13.289241,4,,
35973373,52.5114531,13.2889097,3,,
26708459,52.5099249,13.2819239,4,,
26708460,52.5111705,13.3016597,4,,
263702166,52.5112775,13.303147,3,,
26708467,52.4975979,13.2943033,4,,
26761203,52.4978365,13.3226277,3,,
254335451,52.4936092,13.3236815,4,,
254335449,52.4930627,13.3234984,3,,
26708489,52.4950913,13.3305706,4,,
601409794,52.491149,13.3308078,3,,
26708499,52.4874376,13.3231053,3,,
312215682,52.5000976,13.3071494,4,,
26721494,52.405606,13.4061911,3,,
1686072822,52.4065288,13.4058321,3,,
26721496,52.4118735,13.4028331,3,,
31355079,52.413143,13.4021183,3,,
26721498,52.3984951,13.4066051,4,,
638946911,52.3989944,13.4065723,3,,
26723193,52.4165442,13.4099263,4,,
26723194,52.4172533,13.4129294,4,,
26723201,52.4235949,13.4367131,4,,
